id;name_ru;name_en;regula_code;elpost_code;epgu_code;original_regula_code
3731.0;отделение уфмс россии по приморскому краю в черниговском р-не;;250-055;10055;2593590376690357942;
3732.0;отделение уфмс россии по приморскому краю в яковлевском р-не;;250-058;10056;2593591717030532572;
3733.0;дч первореченского рувд г. владивостока;;251-001;10057;2593591725217813992;
3734.0;дч увд приморского края;;251-001;10058;2593591721325499874;
3735.0;дч фрунзенского рувд г. владивостока;;251-001;10059;2593595282214098019;
3736.0;увд приморского края;;251-001;10060;2593590441408468752;
3737.0;овд канского р-на красноярского края;;242-061;10061;2593591637397476722;
3738.0;отделение уфмс россии по красноярскому краю в г. зеленогорске;;242-061;10062;2593595256486237250;
3739.0;оуфмс россии по приморскому краю в первомайском р-не г.владивостока;;250-004;10063;2593590449352480539;
3740.0;оуфмс россии по приморскому краю в первореченском р-не г. владивостока;;250-005;10064;2593595397263856882;
3741.0;оуфмс россии по приморскому краю в советском р-не г.владивостока;;250-006;10065;2593595466469872968;
3742.0;оуфмс россии по приморскому краю во фрунзенском р-не г.владивостока;;250-008;10066;2593595394009076974;
3743.0;отделение уфмс россии по приморскому краю в надеждинском муниципальном районе;;250-010;10067;2593590429026883327;
3744.0;отдел уфмс россии по приморскому краю в находкинском городском округе;;250-015;10068;2593581546992571786;
3745.0;отделение уфмс россии по приморскому краю в дальнегорском городском округе;;250-026;10069;2593581692409091665;
3746.0;отделение уфмс россии по приморскому краю в кавалеровском муниципальном районе;;250-028;10070;2593590452322047773;
9122.0;тп №78 отдела уфмс россии по санкт-петербургу и ленинградской области во фрунзенском районе г.санкт-петербурга;;780-078;124269;2593587125500777942;
9123.0;тп №79 отдела уфмс россии по санкт-петербургу и ленинградской области во фрунзенском районе г.санкт-петербурга;;780-079;124270;2593596441368729592;
9124.0;тп №80 отдела уфмс россии по санкт-петербургу и ленинградской обл. в центральном р-не г.санкт-петербурга;;780-080;124271;2593596442333419513;
3747.0;отделение уфмс россии по хабаровскому краю в кировском р-не г. хабаровска;;270-004;10071;2593588211901011724;
9126.0;тп №82 отдела уфмс россии по санкт-петербургу и ленинградской обл. в центральном р-не г.санкт-петербурга;;780-082;124273;2593587400051529532;
3748.0;отдел уфмс россии по хабаровскому краю в северном округе г. хабаровска;;270-005;10072;2593590684191560801;
3749.0;межрайонный отдел уфмс россии по хабаровскому краю в г. комсомольске-на-амуре;;270-007;10073;2593580342950500065;
3750.0;мо уфмс россии по хабаровскому краю в центральном округе г. комсомольска-на-амуре;;270-008;10074;2593580369047459589;
3751.0;отделение уфмс россии по хабаровскому краю в центральном округе г. комсомольска-на-амуре;;270-008;10075;2593588237511431981;
3752.0;мо уфмс россии по хабаровскому краю в ленинском округе г. комсомольска-на-амуре;;270-009;10076;2593593669026059314;
3753.0;отделение уфмс россии по хабаровскому краю в ленинском округе г. комсомольска-на-амуре;;270-009;10077;2593588229223487267;
3754.0;отделение уфмс россии по хабаровскому краю в николаевском р-не;;270-019;10078;2593599150780061017;
3755.0;отделение уфмс россии по хабаровскому краю в советско гаванском р-не;;270-022;10079;2593597061681124928;
3756.0;мо уфмс россии по хабаровскому краю в николаевском и тугуро-чумиканском муниципальных р-нах;;270-027;10080;2593580369819211526;
3757.0;мо уфмс россии по амурской обл. в г.белогорске;;280-003;10081;2593583421653521615;
3758.0;тп уфмс россии по амурской обл. в пос. соловьевск;;280-029;10082;2593594864285259365;
3759.0;уфмс россии по архангельской обл.;;291-001;10083;2593595182121228263;
3764.0;тп в г. струнино мро уфмс россии по владимирской обл. в г. александров;;330-004;10088;2593593487010043699;
3765.0;тп уфмс россии по вологодской области в вытегорском районе;;350-013;10089;2593591596679173436;
3766.0;тп уфмс россии по вологодской области в тотемском районе;;350-023;10090;2593596070936188692;
3767.0;тп уфмс россии по вологодской области в г.вологда-20;;350-030;10091;2593595737145087597;
3769.0;колодезянское ом каширского р-на воронежской обл.;;363-003;10093;2593582149370123368;
3770.0;землянское ом семилукского р-на воронежской обл.;;363-004;10094;2593593347331331718;
3771.0;отделение уфмс россии по калининградской обл. центрального р-на г. калининграда;;390-006;10095;2593588629846627586;
3772.0;тп уфмс россии по калининградской обл. г. ладушкина;;390-008;10096;2593589203921016769;
3773.0;наволокское отделение милиции увд кинешемского района ивановской области;;373-003;10097;2593593642585166863;
3774.0;писцовское отделение милиции овд комсомольского района ивановской области;;373-004;10098;2593588946533357180;
3775.0;пост иммиграционного контроля брянск - 1;;320-033;10099;2593593731865121927;
3776.0;управление фмс россии по брянской обл.;;320-033;10100;2593593733467346057;
3777.0;уфмс россии по брянской обл.;;320-033;10101;2593587755460072694;
3778.0;отдел уфмс россии по калужской обл. в ленинском округе г. калуги;;402-001;10102;2593587543874213873;
3779.0;отделение № 2 офмс россии по камчатской обл. в г.петропавловске-камчатском;;410-002;10103;2593591495739053232;
3780.0;офмс россии по камчатскому краю в г.петропавловске-камчатском;;410-002;10104;2593589367557592222;
3781.0;резерв;;410-003;10105;2593586712118564788;
3782.0;резерв;;410-004;10106;2593595319316911248;
3783.0;резерв;;410-016;10107;2593589517587846519;
3784.0;овд елизовского районного муниципального образования камчатской обл.;;412-005;10108;2593589497958503770;
3785.0;тп офмс россии по корякскому автономному округу в олюторском р-не;;820-005;9523;2593591482963203231;
3786.0;тп офмс россии по корякскому автономному округу в пенжинском р-не;;820-006;9524;2593580027580781858;
3787.0;увд корякского ао;;821-001;9525;2593591803181536852;
3788.0;тигильский ровд корякского ао;;822-001;9526;2593586642040133462;
3790.0;олюторский ровд корякского ао;;822-003;9528;2593590473075463990;
3791.0;пенжинский ровд корякского ао;;822-004;9529;2593591844336047756;
3792.0;резерв увд корякского ао;;822-005;9530;2593595063749580633;
3793.0;усть-хайрюзовский ом тигильского ровд корякского ао;;823-001;9531;2593589360242726037;
3794.0;пахачинский ом олюторского ровд корякского ао;;823-002;9532;2593590622963110921;
3795.0;палангский ом тигильского ровд (планируется открыть в 2003 г.) корякского ао;;823-003;9533;2593591776337991213;
3796.0;резерв увд корякского ао;;823-004;9534;2593588563039753393;
3797.0;резерв офмс россии по ненецкму ао;;830-002;9536;2593581446471881982;
9474.0;отдел уфмс россии по санкт-петербургу и ленинградской области в колпинском районе г. санкт-петербурга;;780-105;124479;2593587347597563639;
3798.0;увд ненецкого ао архангельской обл.;;831-001;9537;2593580883067803091;
3799.0;резерв увд ненецкого ао;;832-001;9538;2593581114123622182;
8710.0;тп №19 отдела уфмс россии по санкт-петербургу и ленинградской обл. в калининском р-не г.санкт-петербурга;;780-019;124506;2593587349266896633;
8711.0;тп №20 отдела уфмс россии по санкт-петербургу и ленинградской обл. в калининском р-не г.санкт-петербурга;;780-020;124507;2593587351154333435;
3800.0;увд таймырского (долгано-ненецкого) ао;;841-001;9539;2593591825562343027;
3801.0;хатангский ровд таймырского (долгано-ненецкого) ао;;842-001;9540;2593593933636310428;
3802.0;усть-енисейский ровд таймырского (долгано-ненецкого) ао;;842-002;9541;2593589354454586509;
3804.0;овд г. дудинки таймырского (долгано-ненецкого) ао;;843-001;9543;2593591815839946341;
3805.0;тп офмс россии по усть-ордынскому бурятскому автономному окр. в баяндаевском р-не;;850-002;9545;2593589753383229121;
3806.0;тп офмс россии по усть-ордынскому бурятскому автономному округу в боханском р-не;;850-003;9546;2593595823178651322;
3808.0;тп офмс россии по усть-ордынскому бурятскому автономному округу в нукутском р-не;;850-005;9548;2593595373398267092;
3809.0;отдел фмс россии по усть-ордынскому бурятскому автономному округу;;850-006;9549;2593595598607226346;
8852.0;отделение уфмс россии по гор. москве по району некрасовка;;770-108;124579;2593582338617120008;
8853.0;отделение уфмс россии по гор. москве по району нижегородский;;770-109;124580;2593590877624472946;
8854.0;отделение уфмс россии по гор. москве по району печатники;;770-110;124581;2593591018385315396;
3820.0;кондинский ровд ханты-мансийского ао тюменской обл.;;862-003;9606;2593580873227965893;
6261.0;ом железнодорожного рувд г. екатеринбурга;;663-005;127972;2593594843280184908;
3821.0;когалымский говд ханты-мансийского ао тюменской обл.;;862-004;9607;2593595491493090661;
3823.0;мегионский говд ханты-мансийского ао тюменской обл.;;862-006;9609;2593595017931003682;
3824.0;нижневартовский ровд ханты-мансийского ао тюменской обл.;;862-008;9610;2593580861098038708;
3825.0;няганский говд ханты-мансийского ао тюменской обл.;;862-007;9611;2593595497096680811;
3827.0;пыть-яхский говд ханты-мансийского ао тюменской обл.;;862-012;9613;2593580901556295149;
3828.0;радужнинский говд ханты-мансийского ао тюменской обл.;;862-013;9614;2593580903519229424;
3829.0;"овд р-на ""щукино"" увд северо-западного административного округа г. москвы";;772-154;9615;2593589815215658777;
3830.0;"овд р-на ""южное бутово"" увд юго-западного административного округа г. москвы";;772-156;9616;2593589818965366559;
3831.0;"овд р-на ""беговой"" увд северного административного округа г. москвы";;772-963;9617;2593589822958343973;
3832.0;"60 ом овд р-на ""хамовники"" увд центрального административного округа г. москвы";;773-003;9618;2593589803589048071;
3833.0;10 ом овд тверского р-на увд центрального административного округа г. москвы;;773-010;9619;2593589802943125254;
3834.0;83 ом овд пресненского р-на увд центрального административного округа г. москвы;;773-012;9620;2593594746341430747;
3835.0;овд пресненского р-на увд центрального административного округа г. москвы;;773-013;9621;2593589801693222660;
3836.0;14 ом овд тверского р-на увд центрального административного округа г. москвы;;773-014;9622;2593593559806384033;
3837.0;овд мещанского р-на увд центрального административного округа г. москвы;;773-018;9623;2593589807389087501;
3838.0;овд красносельского р-на увд центрального административного округа г. москвы;;773-023;9624;2593589802313979653;
9032.0;межрайонное отделение офмс россии по еврейской автономной обл. в селе ленинское;;790-004;124592;2593597176982541996;
3839.0;ом молжаниновского района увд сао г.москвы;;773-028;9625;2593590888630326658;
3840.0;"152 ом овд р-на ""ивановское ""увд восточного административного округа г. москвы";;773-033;9626;2593589820341098273;
3841.0;овд пресненского р-на увд центрального административного округа г. москвы;;773-036;9627;2593591975156389701;
3842.0;"5 ом овд р-на ""гольяново"" увд восточного административного округа г. москвы";;773-038;9628;2593590991977977362;
3843.0;"овд р-на ""перово"" увд восточного административного округа г. москвы";;773-039;9629;2593594670592300407;
3845.0;"овд р-на ""бибирево"" увд северо-восточного административного округа г. москвы";;773-044;9631;2593589804276913928;
3846.0;"овд р-на ""бибирево"" увд северо-восточного административного округа г. москвы";;773-045;9632;2593589817111484188;
3847.0;46 отделение милиции овд басманный увд цао г.москвы;;773-046;9633;2593593687128675402;
9041.0;тп офмс россии по еврейской автономной области в пгт. смидовичи;;790-013;124601;2593596709745464563;
3849.0;"овд р-на ""северное медведково"" увд северо-восточного административного округа г. москвы";;773-049;9635;2593589826154403625;
3850.0;"овд р-на ""свиблово"" увд северо-восточного административного округа г. москвы";;773-050;9636;2593590983698421254;
3851.0;ом останкинский увд свао г. москвы;;773-051;9637;2593594266781488987;
3852.0;ом марьина роща увд свао г. москвы;;773-052;9638;2593590774914356450;
3854.0;"овд р-на ""марфино"" увд северо-восточного административного округа г. москвы";;773-054;9640;2593590817058723102;
3855.0;56 отделение милиции овд кунцево увд зао г. москвы;;773-056;9641;2593590966224950768;
3856.0;"овд р-на ""хамовники"" увд центрального административного округа г. москвы";;778-108;9642;2593589812069930772;
3857.0;"овд р-на ""хамовники"" увд центрального административного округа г. москвы";;778-110;9643;2593590799727858949;
3858.0;гом №1 увд г. нижневартовска ханты-мансийского ао тюменской обл.;;863-004;9661;2593591801034053201;
3859.0;гом №2 увд г. нижневартовска ханты-мансийского ао тюменской обл.;;863-005;9662;2593581059396343510;
3860.0;гом №3 увд г. нижневартовска ханты-мансийского ао тюменской обл.;;863-006;9663;2593580904198706673;
3862.0;излучинский пом нижневартовского р-на ханты-мансийского ао тюменской обл.;;863-008;9665;2593590180933801382;
3863.0;новоаганское пом нижневартовского р-на ханты-мансийского ао тюменской обл.;;863-009;9666;2593595590730323423;
3864.0;приобское пом октябрьского ровд ханты-мансийского ао тюменской обл.;;863-010;9667;2593595589966960094;
3865.0;унь-юганское пом октябрьского ровд ханты-мансийского ао тюменской обл.;;863-011;9668;2593590496915887960;
3867.0;пионерское пом советского р-на ханты-мансийского ао тюменской обл.;;863-013;9670;2593592053153666988;
3868.0;гом №1 увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-014;9671;2593580902864917999;
3869.0;гом №2 увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-015;9672;2593580898880329193;
3870.0;гом №3 увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-016;9673;2593593713452127341;
3871.0;гом №4 увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-017;9674;2593595633780659731;
3872.0;белоярский пом увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-018;9675;2593595573802112458;
3874.0;барсовский пом увд г. сургута и р-на ханты-мансийского ао тюменской обл.;;863-023;9679;2593591218160015181;
3876.0;овд г. анадыря чукотского ао;;872-001;9691;2593580915791762946;
3877.0;овд анадырского р-на чукотского ао;;872-002;9692;2593580914374088192;
3878.0;овд беринговского р-на чукотского ао;;872-003;9693;2593592079946880971;
3879.0;овд билибинского р-на чукотского ао;;872-004;9694;2593581087808558847;
3880.0;овд иультинского р-на чукотского ао;;872-005;9695;2593592080819296204;
3881.0;овд провиденского р-на чукотского ао;;872-006;9696;2593595374136464597;
3882.0;овд чаунского р-на чукотского ао;;872-007;9697;2593591321801267153;
3883.0;овд чукотского р-на чукотского ао;;872-008;9698;2593589810014721809;
3885.0;увд эвенкийского ао красноярского края;;881-001;9700;2593581384102581415;
3886.0;байкитский ровд эвенкийского ао;;882-001;9701;2593595695680198219;
3887.0;тунгусско-чунский ровд эвенкийского ао;;882-002;9702;2593589752024274623;
3888.0;тп п. пангоды уфмс россии ямало-ненецкому автономному округу в г. надым;;890-015;9717;;
3889.0;тп в п. пурпе уфмс россии ямало-ненецкому автономному округу в пуровском р-не;;890-016;9718;;
3890.0;тп в п. уренгой уфмс россии ямало-ненецкому автономному округу в пуровском р-не;;890-017;9719;;
3891.0;тп в п. ханымей уфмс россии ямало-ненецкому автономному округу в пуровском р-не;;890-018;9720;;
3892.0;тп уфмс россии по ямало-ненецкому а.о. в пос. газ-сале;;890-019;9721;2593589757158102727;
3893.0;тп п. коротчаево уфмс россии ямало-ненецкому автономному округу;;890-020;9722;2593580411544147775;
3894.0;межрайонный оуфмс россии по ямало-ненецкому автономному округу в г. салехард;;890-027;9723;2593597163032286882;
3895.0;отделение в г. лабытнанги межрайонного отдела уфмс россии по ямало-ненецкому автономному округу в г. салехард;;890-028;9724;2593597164659676835;
3896.0;тп п. аксарка мо уфмс россии ямало-ненецкому ао в г. салехард;;890-029;9725;;
3898.0;овд приуральского р-на ямало-ненецкого автономного округа;;892-002;9728;2593580110980322716;
3899.0;увд г. надым и надымского р-на ямало-ненецкого автономного округа;;892-003;9729;2593580412206847808;
3900.0;овд г. салехард ямало-ненецкого автономного округа;;892-004;9730;2593590687630890086;
3901.0;увд г. ноябрьск ямало-ненецкого автономного округа;;892-005;9731;2593580414085896003;
3902.0;овд г. муравленко ямало-ненецкого автономного округа;;892-006;9732;2593580413481916226;
3903.0;овд г. лабытнанги ямало-ненецкого автономного округа;;892-007;9733;2593589759137814218;
3904.0;овд г. губкинский ямало-ненецкого автономного округа;;892-008;9734;2593589759792125643;
3905.0;овд пуровского р-на ямало-ненецкого автономного округа;;892-009;9735;2593589755916588741;
3906.0;овд красноселькупского р-на ямало-ненецкого автономного округа;;892-010;9736;2593580387661780767;
3907.0;овд тазовского р-на ямало-ненецкого автономного округа;;892-011;9737;2593594607619020065;
3908.0;овд шурышкарского р-на ямало-ненецкого автономного округа;;892-012;9738;2593588970466055837;
3909.0;овд ямальского р-на ямало-ненецкого автономного округа;;892-013;9739;2593589754624743107;
3910.0;пангодинский пом увд г. надым и надымского р-на ямало-ненецкого автономного округа;;893-001;9740;2593589757837579976;
3911.0;коротчаевский пом увд г. новый уренгой ямало-ненецкого автономного округа;;893-003;9742;2593580274650453632;
3912.0;уренгойский пом пуровского ровд ямало-ненецкого автономного округа;;893-005;9744;2593580414715041604;
3913.0;пурпейский пом пуровского ровд ямало-ненецкого автономного округа;;893-006;9745;2593580388358035232;
3964.0;паспортный стол №1 серпуховского грувд московской обл.;;503-105;10249;2593590028781229270;
3914.0;газ-салинский пом тазовского ровд ямало-ненецкого автономного округа;;893-007;9746;2593590688494916711;
3915.0;ямбургское пом надымского ровд ямало-ненецкого ао;;893-008;9747;2593587316568102605;
3916.0;тп пашино-1 уфмс россии по новосибирской обл.;;540-045;10261;2593591889080882890;
3917.0;тп уфмс россии по новосибирской обл. в р. п. пашино калининского р-на г. новосибирск;;540-045;10262;2593591136119428827;
3918.0;отделение уфмс россии по омской обл. в русскополянском р-не;;550-030;10263;2593580771591591222;
3919.0;тп уфмс россии по омской обл. в тюкалинском р-не;;550-036;10264;2593581903911065431;
3920.0;увд №2 центрального административного округа г. омска;;552-006;10265;2593593570384418735;
3921.0;управление фмс россии по орловской области;;570-431;10266;2593594158190958282;
3922.0;дч ленинского ровд г. оренбурга;;561-001;10267;2593592450605913533;
9332.0;отдел уфмс россии по санкт-петербургу и ленинградской области в приморском районе г. санкт-петербурга;;780-113;125218;2593588703213393245;
3923.0;дч овд саракташского р-на оренбургской обл.;;561-001;10268;2593591681538332075;
3924.0;дч увд оренбургской обл.;;561-001;10269;2593590171630835096;
3926.0;отделение уфмс россии по пермскому краю в нытвенском р-не;;590-036;10271;2593591174438590223;
3927.0;отдел уфмс россии по пермскому краю в пермском р-не;;590-045;10272;2593598514646751052;
8824.0;тп уфмс россии по забайкальскому краю в шелопугинском р-не;;750-037;125343;2593590706958242946;
3928.0;оуфмс россии по пермскому краю в суксунском р-не с местом дислокации в пос.суксун;;590-049;10273;2593587169356420625;
9117.0;тп офмс россии по агинскому бурятскому автоном. окр. в дульдургинском адм. р-не;;800-002;125417;2593591788392420927;
9118.0;тп офмс россии по агинскому бурятскому автоном. окр. в могойтуйском административном р-не;;800-003;125418;2593591710076376531;
9119.0;отделение уфмс россии по забайкальскому краю в агинском бурятском округе;;800-004;125419;2593594879342810744;
9120.0;отделение по делам миграции;;800-005;125420;2593594835294230083;
9121.0;офмс россии по агинскому бурятскому ао;;800-006;125421;2593595260948976712;
3929.0;кыновский тпм овд лысьвенского муниципального р-на пермского края;;593-011;10274;2593590074197153045;
3930.0;отдел внутренних дел дедовичского района псковской области;;602-006;10275;2593590596060846053;
3931.0;тп в сл. родионово-несветайская мо уфмс россии по ростовской обл. в п. матвеев-курган;;610-018;10276;2593596053412386570;
3932.0;отделение в с.песчанокопское мо уфмс рф по ро в п.орлвский зимовники;;610-052;10277;2593595743327491698;
3933.0;отделение №1 отдела уфмс россии по ростовской обл. в г. таганроге;;612-001;10278;2593589698312017522;
3934.0;отдел уфмс росси по ростовской обл. г. шахты;;612-007;10279;2593595817054967477;
3935.0;третьий отдел милиции увд г. шахты ростовской обл.;;612-008;10280;2593589690745493095;
3936.0;отдел уфмс россии по ростовской обл. в г. новочеркасске ростовской обл.;;612-010;10281;2593590555904579498;
8996.0;оуфмс по ярославской обл. в фрунзенском р-не г.ярославля;;760-005;125632;2593588598154466523;
3937.0;отдел уфмс россии по ростовской обл. в г. волгодонске;;612-016;10282;2593590556584056747;
3938.0;самарский сом овд азовского р-на ростовской обл.;;613-005;10283;2593589666519193156;
3939.0;отделение № 2 отдела уфмс россии по рязанской обл. в г. рязани;;620-026;10284;2593588828061046275;
3940.0;отделение № 1 отдела уфмс россии по рязанской обл. в г. рязани;;620-027;10285;2593589277782709281;
3941.0;отделение № 3 отдела уфмс россии по рязанской обл. в г. рязани;;620-028;10286;2593581405803910341;
3942.0;отделение № 4 отдела уфмс россии по рязанской обл. в г. рязани;;620-029;10287;2593588695277770066;
3943.0;отделение № 3 (обслуживает железнодорожный район г.рязани) отдела уфмс россии по рязанской обл. в г.рязани;;620-032;10288;2593589058546439948;
3944.0;уфмс россии по пензенской обл. отдел иоитзи;;580-101;10289;2593582419986617677;
3945.0;отдел уфмс россии по пензенской обл. в г. кузнецке;;583-006;10290;2593581604420982234;
3947.0;оуфмс россии по пермскому краю в г.березники;;590-014;10292;2593580753270871325;
3948.0;тп уфмс россии по пермскому краю в большесосновском р-не;;590-015;10293;2593581817994942192;
3949.0;тп уфмс россии по сахалинской обл. в корсаковском р-не;;650-006;10294;2593588172986259165;
3950.0;тп мро уфмс россии по сахалинской обл. в ногликском р-не;;650-010;10295;2593596559505495146;
3953.0;отдел уфмс россии по свердловской обл. в городе первоуральске;;660-065;10298;2593598791957353524;
3954.0;каменск-уральский увд свердловской обл.;;662-025;10299;2593594209000757003;
3956.0;ом увд верх-исетского р-на г. екатеринбурга;;663-004;10301;2593593896399279463;
3957.0;львовское ом увд г.подольска и подольского р-на московской обл.;;503-084;10242;2593589928159876141;
3958.0;красносельское ом увд г.подольска и подольского р-на московской обл.;;503-085;10243;2593589905426749405;
3959.0;клязьминский пом пушкинского р-на московской обл.;;503-088;10244;2593580685901960382;
3960.0;правдинский отдел милиции увд пушкинского р-на московской обл.;;503-089;10245;2593589993247085731;
3961.0;1 городское отдел милиции увд раменского р-на московской обл.;;503-091;10246;2593589923135099930;
3962.0;2 городское отдел милиции увд раменского р-на московской обл.;;503-092;10247;2593589875898849148;
3963.0;краснозаводский отдел милиции сергиево-посадского р-на московской обл.;;503-103;10248;2593591020927063624;
3965.0;паспортный стол №2 серпуховского грувд московской обл.;;503-106;10250;2593590009848140987;
3966.0;михневское ом увд ступинского р-на московской обл.;;503-109;10251;2593589919762879501;
3967.0;малинское ом увд ступинского р-на московской обл.;;503-110;10252;2593589947344622691;
9529.0;отделение уфмс россии по тульской обл. в суворовском р-не;;710-036;125816;2593594852029503063;
3968.0;тп №1 в г. сергиев посад оуфмс россии по московской обл. в сергиево-посадском р-не;;500-147;10253;2593592067951171516;
3970.0;тп №1 оуфмс россии по московской области по солнечногорскому муниципальному району;;500-159;10255;2593597994544665983;
3971.0;отдел иммиграционного контроля уфмс россии по мурманской обл.;;510-025;10256;2593581435910624496;
3972.0;служба судебных приставов мурманской обл.;;510-025;10257;2593581613531010534;
8825.0;тп №1 межрайонного оуфмс россии по респ. мордовия в рп комсомольский чамзинского р-на;;130-004;126127;2593582560109925833;
8826.0;тп №1 межрайонного о-ния уфмс россии по респ. мордовия в краснослободском р-не;;130-005;126128;2593582501884597654;
8827.0;тп №3 межрайонного оуфмс россии по респ. мордовия в рп комсомольский чамзинского р-на;;130-006;126129;2593582561217222090;
8828.0;тп №2 межрайонного оуфмс россии по респ. мордовия в рп комсомольский чамзинского р-на;;130-007;126130;2593582559027795400;
8829.0;межрайонный оуфмс россии по респ. мордовия в зубово-полянском р-не;;130-011;126131;2593589120647305052;
3973.0;тп в г. заволжье отдела уфмс россии по нижегородской обл. в городецком р-не;;520-061;10258;2593584298539881515;
3974.0;гувд нижегородской обл.;;521-001;10259;2593587650317259891;
3975.0;овд шахунского р-на нижегородской обл.;;522-059;10260;2593589587221681624;
3976.0;территориальный пункт в пос. жарки отделения уфмс россии по тверской области в западнодвинском районе;;690-010;128660;2593582442006713697;
3977.0;тп №3 мо уфмс россии по московской области в городском округе королёв;;500-225;128082;2593592051501111211;
3978.0;тп №2 оуфмс россии по московской области по красногорскому муниципальному району;;500-230;128083;2593598242335757903;
3979.0;тп №8 мо уфмс россии по московской области в городском поселении одинцово;;500-229;128084;2593591099461211824;
3980.0;тп №9 мо уфмс россии по московской области в городском поселении одинцово;;500-224;128085;2593597811748508871;
8855.0;межрайонный оуфмс россии по респ. мордовия в рп комсомольский чамзинского р-на;;130-024;126140;2593582476349674879;
3981.0;тп №6 мо уфмс россии по московской области в городском округе подольск;;500-226;128086;2593581859233339172;
8858.0;солнечнодольское ом изобильненского ровд ставропольского края;;263-002;126200;2593589747217602232;
3982.0;тп №7 мо уфмс россии по московской области в городском округе подольск;;500-227;128087;2593598224048592449;
3983.0;тп №5 оуфмс россии по московской области по красногорскому муниципальному району;;500-222;128088;2593597932133422397;
3984.0;тп №2 оуфмс россии по московской области по ленинскому муниципальному району;;500-228;128089;2593598031496484258;
3985.0;тп №8 мо уфмс россии по московской области в городском поселении люберцы;;500-223;128090;2593592044295296932;
3987.0;отдел внутренних дел цильнинского района ульяновской области;;732-024;8701;2593589416781944036;
9339.0;калининский отдел милиции увд прикубанского округа г. краснодара;;233-006;127086;2593595143575574456;
3988.0;уфмс россии по гор. санкт-петербургу и ленинградской обл.;;780-086;10381;2593595445146031406;
9341.0;дивноморское поселковое отделение милиции овд г. геленджика;;233-009;127088;2593590300026869326;
3989.0;тп офмс россии по еврейской автономной обл. в пос. биджан;;790-005;10382;2593590696598312051;
3990.0;тп офмс россии по еврейской автономной обл. в с. биджан;;790-005;10383;2593588275352442716;
3991.0;тп в пос. теплоозерск офмс россии по еврейской автономной обл. в облученском р-не;;790-009;10384;2593590403584235228;
3992.0;тп офмс россии по еврейской автономной обл. в пос. теплоозерск;;790-009;10385;2593587057167177083;
3993.0;паспортно-визовое отделение офмс россии по агинскому бурятскому автономному округу;;800-004;10386;2593595809069012654;
3994.0;офмс россии по ненецкому ао, отделение по делам миграции, виз, разрешений, приглашений и оформления заграничных паспортов;;830-001;10387;2593581113477699365;
3995.0;"52 ом овд р-на ""ивановское ""увд восточного административного округа г. москвы";;773-033;10388;2593589800996968195;
3996.0;овд таганского р-на увд центрального административного округа г. москвы;;773-036;10389;2593579979757327578;
3997.0;"65 ом овд р-на ""гольяново"" увд восточного административного округа г. москвы";;773-038;10390;2593589814544570136;
3998.0;"6 ом овд ""кунцево"" увд западного административного округа г. москв";;773-056;10391;2593589823881090854;
3999.0;тп офмс россии по чукотскому автономному округу в городском округе анадырь;;870-001;10392;2593596105933461287;
4000.0;оуфмс россии по ямало-ненецкому автономному округу в г. салехард;;890-004;10393;2593591895800157908;
4001.0;отделение уфмс россии по ямало-ненецкому автономному округу в г. лабытнанги;;890-007;10394;2593590686238381156;
4002.0;тп уфмс россии ямало-ненецкому автономному округу в приуральском р-не;;890-011;10395;2593597114621630067;
4003.0;гувд на режимных объектах соб мвд россии;;901-005;10396;2593594672077084025;
4004.0;дро мвд россии;;901-005;10397;2593586644162451289;
4005.0;фмс россии;;000-001;127887;2593599152709440859;
4006.0;тп № 4 мо уфмс россии по тюменской обл. в голышмановском р-не;;720-017;10355;2593591203287013176;
4007.0;тп № 4 мо уфмс россии по тюменской обл. в г. ишиме;;720-018;10356;2593580032060298537;
4008.0;тп № 3 мо уфмс россии по тюменской обл. в г. ишиме;;720-019;10357;2593595796326717091;
4009.0;отдел уфмс россии по тюменской обл. в г. тобольске;;720-020;10358;2593580120191014313;
9410.0;городское отделение милиции № 1 овд адлерского р-на г. сочи;;233-037;127114;2593589546411103646;
9411.0;лооское поселковое отделение милиции овд лазаревского р-на г. сочи;;233-039;127115;2593590299204785741;
4010.0;отдел №2 уфмс россии по тюменской обл. в ленинском ао г. тюмени;;720-021;10359;2593580143905609161;
4011.0;отделение № 2 мо уфмс россии по тюменской обл. в г. тобольске;;720-022;10360;2593596534985593938;
4012.0;тп № 1 мо уфмс россии по тюменской обл. в г. ялуторовске;;720-023;10361;2593596535765734483;
4013.0;тп № 5 мо уфмс россии по тюменской обл. в голышмановском р-не;;720-024;10362;2593581055269148369;
9414.0;ивановский поселковый отдел милиции овд красноармейского р-на;;233-046;127120;2593591579516081442;
4014.0;отделение уфмс россии по тюменской обл. в г. ялуторовске;;720-026;10363;2593580143008028104;
4015.0;отдел №2 уфмс россии по тюменской обл. в ленинском ао г. тюмени;;723-001;10364;2593579971595211982;
9417.0;темиргоевское поселковое отделение милиции овд курганинского р-на;;233-049;127123;2593591445256410219;
9418.0;крыловское поселковое отделение милиции овд ленинградского р-на;;233-050;127124;2593595083672524656;
