id;name_ru;name_en;regula_code;elpost_code;epgu_code
13907;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 15 ТАНКОДРОМ УМВД РОССИИ ПО Г КАЗАНИ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-007;140344;
13909;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 1 АВТОЗАВОДСКИЙ УМВД РОССИИ ПО Г НАБЕРЕЖНЫЕ ЧЕЛНЫ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-009;140346;
13910;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 2 КОМСОМОЛЬСКИЙ УМВД РОССИИ ПО Г НАБЕРЕЖНЫЕ ЧЕЛНЫ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-010;140347;
13911;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 3 ЦЕНТРАЛЬНЫЙ УМВД РОССИИ ПО Г НАБЕРЕЖНЫЕ ЧЕЛНЫ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-011;140348;
13912;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ТУКАЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-012;140349;
13913;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО НИЖНЕКАМСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-013;140350;
13914;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ КАМСКОПОЛЯНСКИЙ УМВД РОССИИ ПО НИЖНЕКАСМКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-014;140351;
13915;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АЛЬМЕТЬЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-015;140352;
13917;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АЗНАКАЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-017;140354;
13919;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БУГУЛЬМИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-019;140356;
13920;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БУИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-020;140357;
13921;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЕЛАБУЖСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-021;140358;
13923;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЛЕНИНОГОРСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-023;140360;
13924;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НУРЛАТСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-024;140361;
13925;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЧИСТОПОЛЬСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-025;140362;
13926;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АГРЫЗСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-026;140363;
13927;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АКСУБАЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-027;140364;
13928;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АКТАНЫШСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-028;140365;
13929;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АЛЕКСЕЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-029;140366;
13930;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АЛЬКЕЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-030;140367;
13931;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АПАСТОВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-031;140368;
13932;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АРСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-032;140369;
13933;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АТНИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-033;140370;
13934;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БАЛТАСИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-034;140371;
13935;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ВЕРХНЕУСЛОНСКИЙ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-035;140372;
13937;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ДРОЖЖАНОВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-037;140374;
13938;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ КАМСКОУСТЬИНСКОЕ МО МВД РОССИИ ВЕРХНЕУСЛОНСКИЙ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-038;140375;
13939;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО КАЙБИЦКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-039;140376;
13941;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЛАИШЕВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-041;140378;
13942;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО МАМАДЫШСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-042;140379;
13944;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО МЕНЗЕЛИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-044;140381;
13945;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО МУСЛЮМОВСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-045;140382;
13946;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО НОВОШЕШМИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-046;140383;
13948;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО РЫБНОСЛОБОДСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-048;140385;
13949;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО САБИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-049;140386;
13951;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО СПАССКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-051;140388;
13952;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ТЕТЮШСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-052;140389;
13953;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ТЮЛЯЧИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-053;140390;
13954;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ЧЕРЕМШАНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-054;140391;
13955;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ЮТАЗИНСКОМУ РАЙОНУ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;;160-055;140392;
14006;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МВД ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-001;140443;
14009;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НАДТЕРЕЧНОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-004;140446;
14010;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО УРУСМАРТАНОВСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-005;140447;
14013;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ШАЛИНСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-008;140450;
14014;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г АРГУНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-009;140451;
14015;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ВЕДЕНСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-010;140452;
14016;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГРОЗНЕНСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-011;140453;
14017;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НАУРСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-012;140454;
14018;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ШАТОЙСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-013;140455;
14019;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ШЕЛКОВСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-014;140456;
14020;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГУДЕРМЕССКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-015;140457;
14021;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НОЖАЙЮРТОВСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-016;140458;
14022;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АЧХОЙМАРТАНОВСКОМУ РАЙОНУ МВД РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;;200-017;140459;
14176;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-001;140613;
14226;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОСИИ ПО КЕЖЕМСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-056;140663;
14233;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 1 МО МВД РОССИИ КАЗАЧИНСКИЙ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-063;140670;
14238;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТУРУХАНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-068;140675;
14246;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 1 ОМВД РОССИИ ПО ЭВЕНКИЙСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-076;140683;
14247;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 2 ОМВД РОССИИ ПО ЭВЕНКИЙСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;;240-077;140684;
14269;МИГРАЦИОННЫЙ ПУНКТ 2 ДИСЛОКАЦИЯ ПГТ ЗАРУБИНО ПУНКТА ПОЛИЦИИ 23 ДИСЛОКАЦИЯ П КРАСКИНО ОМВД РОССИИ ПО ХАСАНСКОМУ РАЙОНУ;;250-023;140707;
14284;МИГРАЦИОННЫЙ ПУНКТ ДИСЛОКАЦИЯ С БАРАБАШ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ХАСАНСКОМУ РАЙОНУ;;250-040;140722;
14287;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ПОЖАРСКОМУ РАЙОНУ;;250-043;140725;
14290;МИГРАЦИОННЫЙ ПУНКТ 1 ПУНКТА ПОЛИЦИИ 23 ДИСЛОКАЦИЯ П КРАСКИНО ОМВД РОССИИ ПО ХАСАНСКОМУ РАЙОНУ;;250-047;140728;
14292;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ХАСАНСКОМУ РАЙОНУ;;250-049;140730;
14350;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-001;140789;
14351;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ БЛАГОВЕЩЕНСКИЙ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-002;140790;
14358;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ИВАНОВСКОМУ РАЙОНУ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-009;140797;
14367;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО СКОВОРОДИНСКОМУ РАЙОНУ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-018;140806;
14368;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО СЕРЫШЕВСКОМУ РАЙОНУ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-019;140807;
14369;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТАМБОВСКОМУ РАЙОНУ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-020;140808;
14374;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЗАВИТИНСКОМУ РАЙОНУ УМВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ;;280-025;140813;
14404;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-000;140843;
14405;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО ГОРОДУ АСТРАХАНИ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-001;140844;
14411;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЕНОТАЕВСКОМУ РАЙОНУ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-007;140850;
14414;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КРАСНОЯРСКОМУ РАЙОНУ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-010;140853;
14417;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ПРИВОЛЖСКОМУ РАЙОНУ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-013;140856;
14420;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ПО ЗАТО ГОРОД ЗНАМЕНСК АСТРАХАНСКОЙ ОБЛАСТИ УМВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ;;300-016;140859;
14421;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-001;140860;
14422;ОТДЕЛЕНИЕ 1 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г БЕЛГОРОДУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-002;140861;
14423;ОТДЕЛЕНИЕ 2 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г БЕЛГОРОДУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-003;140862;
14424;ОТДЕЛЕНИЕ 3 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г БЕЛГОРОДУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-004;140863;
14425;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БЕЛГОРОДСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-005;140864;
14426;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ИВНЯНСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-006;140865;
14427;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г ГУБКИНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-007;140866;
14428;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АЛЕКСЕЕВСКОМУ РАЙОНУ И ГОРОДУ АЛЕКСЕЕВКЕ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-008;140867;
14429;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО КРАСНЕНСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-009;140868;
14430;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО РОВЕНЬСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-010;140869;
14431;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КРАСНОГВАРДЕЙСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-011;140870;
14432;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г ВАЛУЙКИ И ВАЛУЙСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-012;140871;
14434;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ВОЛОКОНОВСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-014;140873;
14436;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ПРОХОРОВСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-016;140875;
14439;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО РАКИТЯНСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-019;140878;
14440;ОТДЕЛЕНИЕ 1 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г СТАРОМУ ОСКОЛУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-020;140879;
14441;ОТДЕЛЕНИЕ 2 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г СТАРОМУ ОСКОЛУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-021;140880;
14442;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НОВООСКОЛЬСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-022;140881;
14443;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЧЕРНЯНСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-023;140882;
14445;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КОРОЧАНСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-025;140884;
14446;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЯКОВЛЕВСКОМУ РАЙОНУ УМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ;;310-026;140885;
14451;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ БРАСОВСКИЙ МЕЖМУНИЦИПАЛЬНОГО ОТДЕЛА МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ НАВЛИНСКИЙ РЕАЛИЗУЮЩЕГО ЗАДАЧИ И ФУНКЦИИ ОРГАНОВ ВНУТРЕННИХ ДЕЛ НА ТЕРРИТОРИИ БРАСОВСКОГО РАЙОНА;;320-005;140890;
14548;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО ВОЛОГОДСКОЙ ОБЛАСТИ УМВД РОССИИ ПО ВОЛОГОДСКОЙ ОБЛАСТИ;;350-001;140987;
14607;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ПЕТРОПАВЛОВСКОМУ РАЙОНУВОРОНЕЖСКОЙ ОБЛАСТИ;;360-031;141046;
14702;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ СОВЕТСКИЙ;;390-017;141141;
14722;МИГРАЦОННЫЙ ПУНКТ ОМВД РОССИИ ПО ПЕРЕМЫШЛЬСКОМУ РАЙОНУ;;400-012;141161;
14745;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ГУ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ;;420-001;141184;
14752;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ БЕЛОВСКИЙ;;420-008;141191;
14753;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ КРАСНОБРОДСКОЕ МО МВД РОССИИ БЕЛОВСКИЙ;;420-009;141192;
14759;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО МАРИИНСКОМУ РАЙОНУ;;420-016;141198;
14778;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО БЕЛОВСКОМУ РАЙОНУ;;420-035;141217;
14810;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ МУРАШИНСКИЙ;;430-018;141249;
14835;ОТДЕЛЕНИЕ 4 ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО ГОРОДУ КОСТРОМЕ;;440-001;141274;
14868;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ КАРГАПОЛЬСКИЙ УМВД РОССИИ ПО КУРГАНСКОЙ ОБЛАСТИ;;450-009;141307;
14870;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КЕТОВСКОМУ РАЙОНУ УМВД РОССИИ ПО КУРГАНСКОЙ ОБЛАСТИ;;450-011;141309;
14881;МИГРАЦИОННЫЙ ПУНКТ ДИСЛОКАЦИЯ СШАТРОВО МО МВД РОССИИ КАРГАПОЛЬСКИЙ;;450-023;141320;
14885;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО КУРГАНСКОЙ ОБЛАСТИ УМВД РОССИИ ПО КУРГАНСКОЙ ОБЛАСТИ;;450-027;141324;
14941;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО ЛИПЕЦКОЙ ОБЛАСТИ УМВД РОССИИ ПО ЛИПЕЦКОЙ ОБЛАСТИ;;480-001;141380;
